unit,cycle,setting_1,setting_2,setting_3,s_1,s_2,s_3,s_4,s_5,s_6,s_7,s_8,s_9,s_10,s_11,s_12,s_13,s_14,s_15,s_16,s_17,s_18,s_19,s_20,s_21
7,59,-0.0015,-0.0002,100.0,518.67,641.95,1586.07,1390.08,14.62,21.6,555.96,2388.08,9058.67,1.3,47.32,523.6,2388.0,8141.27,8.3813,0.03,391,2388,100.0,39.0,23.4825
7,60,-0.0044,0.0,100.0,518.67,642.34,1588.0,1392.27,14.62,21.6,555.88,2388.01,9052.03,1.3,47.02,523.05,2387.99,8135.06,8.3912,0.03,390,2388,100.0,39.09,23.4176
7,61,-0.0,-0.0001,100.0,518.67,641.76,1593.62,1398.19,14.62,21.6,556.03,2388.07,9057.81,1.3,46.96,523.6,2388.07,8139.4,8.3835,0.03,392,2388,100.0,39.1,23.5556
7,62,0.0005,0.0002,100.0,518.67,642.17,1579.35,1394.3,14.62,21.6,554.74,2388.02,9051.12,1.3,47.14,522.52,2387.96,8138.31,8.3792,0.03,393,2388,100.0,38.95,23.5159
7,63,-0.0005,0.0002,100.0,518.67,641.63,1585.85,1393.18,14.62,21.6,555.37,2388.04,9063.22,1.3,47.19,523.26,2388.06,8136.76,8.3903,0.03,391,2388,100.0,39.1,23.391
7,64,0.0022,0.0004,100.0,518.67,642.04,1582.85,1399.05,14.62,21.61,555.77,2388.03,9059.35,1.3,47.06,523.89,2388.07,8140.41,8.3956,0.03,391,2388,100.0,39.37,23.3925
7,65,0.0006,-0.0003,100.0,518.67,642.36,1582.02,1403.71,14.62,21.61,555.03,2388.04,9054.92,1.3,47.31,523.73,2388.03,8135.89,8.404,0.03,392,2388,100.0,39.3,23.4194
7,66,0.003,0.0004,100.0,518.67,642.11,1583.59,1392.89,14.62,21.6,555.32,2388.03,9053.86,1.3,47.44,523.9,2388.05,8138.71,8.3639,0.03,395,2388,100.0,39.27,23.465
7,67,-0.0008,0.0001,100.0,518.67,642.08,1584.18,1398.93,14.62,21.6,555.25,2388.02,9058.64,1.3,47.09,522.83,2387.99,8138.32,8.4133,0.03,389,2388,100.0,39.16,23.4742
7,68,-0.0013,0.0001,100.0,518.67,642.17,1588.24,1392.04,14.62,21.61,555.31,2388.06,9059.38,1.3,47.08,523.2,2388.05,8139.05,8.4163,0.03,391,2388,100.0,39.21,23.5189
7,69,-0.0024,-0.0004,100.0,518.67,642.14,1581.32,1398.66,14.62,21.6,555.93,2388.0,9049.1,1.3,47.16,523.28,2388.02,8144.1,8.3949,0.03,391,2388,100.0,39.04,23.4352
7,70,-0.0017,0.0004,100.0,518.67,642.61,1584.3,1394.32,14.62,21.6,556.0,2388.02,9062.39,1.3,47.07,524.1,2388.02,8140.25,8.4,0.03,392,2388,100.0,39.1,23.4737
7,71,-0.0021,0.0,100.0,518.67,642.42,1590.14,1390.35,14.62,21.61,555.55,2388.04,9053.09,1.3,47.44,523.41,2388.03,8140.22,8.3671,0.03,390,2388,100.0,39.25,23.4647
7,72,-0.0025,0.0003,100.0,518.67,642.49,1591.64,1404.24,14.62,21.6,556.86,2388.03,9059.46,1.3,47.27,523.91,2388.04,8142.63,8.3664,0.03,392,2388,100.0,39.05,23.4895
7,73,-0.0011,0.0,100.0,518.67,642.18,1567.73,1397.96,14.62,21.6,555.5,2387.98,9056.74,1.3,47.27,523.89,2388.06,8139.73,8.3348,0.03,393,2388,100.0,39.1,23.3575
7,74,-0.0006,-0.0002,100.0,518.67,641.71,1578.41,1399.43,14.62,21.61,555.43,2388.06,9055.82,1.3,47.25,523.66,2388.05,8138.87,8.3983,0.03,391,2388,100.0,39.04,23.519
7,75,-0.0025,-0.0002,100.0,518.67,641.86,1593.38,1386.23,14.62,21.61,556.03,2388.01,9061.45,1.3,47.18,524.2,2388.03,8143.7,8.3788,0.03,392,2388,100.0,39.0,23.475
7,76,-0.001,0.0001,100.0,518.67,641.86,1587.93,1396.54,14.62,21.6,555.04,2388.02,9058.01,1.3,47.27,523.39,2388.01,8141.62,8.3656,0.03,391,2388,100.0,39.03,23.6182
7,77,-0.0029,0.0001,100.0,518.67,641.91,1586.6,1395.42,14.62,21.6,555.43,2388.01,9057.05,1.3,47.12,523.75,2388.07,8143.6,8.3692,0.03,391,2388,100.0,38.89,23.5017
7,78,-0.0009,-0.0002,100.0,518.67,641.77,1584.54,1403.74,14.62,21.61,555.16,2388.04,9061.05,1.3,47.28,523.31,2388.04,8137.13,8.3804,0.03,391,2388,100.0,39.21,23.4225
7,79,-0.0011,-0.0005,100.0,518.67,641.76,1582.73,1400.97,14.62,21.6,555.96,2388.03,9054.5,1.3,47.17,523.37,2388.07,8142.48,8.3904,0.03,392,2388,100.0,39.12,23.5286
7,80,0.0001,-0.0004,100.0,518.67,641.82,1583.31,1395.24,14.62,21.6,555.0,2387.99,9060.16,1.3,47.21,524.05,2388.03,8138.1,8.3523,0.03,390,2388,100.0,39.09,23.4547
7,81,-0.0006,0.0004,100.0,518.67,641.54,1582.91,1390.1,14.62,21.6,555.52,2388.03,9051.58,1.3,47.16,522.8,2388.12,8137.66,8.3547,0.03,390,2388,100.0,39.09,23.4542
7,82,-0.0018,-0.0005,100.0,518.67,641.46,1585.03,1396.44,14.62,21.6,555.41,2388.01,9052.24,1.3,47.22,522.8,2387.99,8136.75,8.3493,0.03,393,2388,100.0,39.14,23.4593
7,83,0.0035,0.0001,100.0,518.67,642.29,1586.57,1389.16,14.62,21.61,555.43,2388.04,9060.5,1.3,47.11,523.37,2388.07,8142.64,8.3655,0.03,391,2388,100.0,38.98,23.4769
7,84,-0.0004,0.0004,100.0,518.67,642.33,1588.9,1390.78,14.62,21.61,556.06,2388.05,9054.26,1.3,47.07,523.67,2388.06,8140.67,8.3919,0.03,392,2388,100.0,39.0,23.344
7,85,0.0001,0.0004,100.0,518.67,642.04,1583.75,1395.01,14.62,21.6,554.86,2388.05,9056.09,1.3,47.04,523.23,2388.05,8134.96,8.3462,0.03,391,2388,100.0,39.22,23.4274
7,86,-0.0012,-0.0005,100.0,518.67,642.03,1589.61,1396.36,14.62,21.6,555.95,2388.02,9055.47,1.3,47.04,523.69,2388.08,8139.43,8.3842,0.03,392,2388,100.0,39.19,23.5137
7,87,0.0004,0.0001,100.0,518.67,642.28,1584.15,1400.85,14.62,21.61,556.19,2388.09,9062.43,1.3,47.28,523.96,2388.04,8140.37,8.4272,0.03,391,2388,100.0,39.16,23.4474
7,88,-0.0019,0.0002,100.0,518.67,641.98,1582.69,1397.82,14.62,21.61,555.25,2388.08,9057.51,1.3,47.12,523.87,2388.03,8142.18,8.3864,0.03,392,2388,100.0,39.2,23.416
7,89,-0.0043,-0.0001,100.0,518.67,641.81,1588.64,1389.29,14.62,21.6,556.59,2388.09,9062.0,1.3,47.17,524.07,2388.03,8146.02,8.377,0.03,391,2388,100.0,39.06,23.4826
7,90,-0.0002,0.0001,100.0,518.67,642.63,1583.71,1396.25,14.62,21.6,555.54,2388.01,9058.86,1.3,47.16,523.63,2388.0,8137.9,8.3649,0.03,390,2388,100.0,39.18,23.4425
7,91,-0.0013,-0.0002,100.0,518.67,641.9,1581.8,1400.95,14.62,21.61,556.42,2388.05,9063.84,1.3,47.25,523.85,2388.04,8138.74,8.3532,0.03,392,2388,100.0,39.04,23.4699
7,92,0.0021,-0.0004,100.0,518.67,642.32,1581.17,1398.49,14.62,21.6,556.27,2388.05,9054.17,1.3,47.15,523.23,2388.04,8142.84,8.3638,0.03,390,2388,100.0,38.87,23.5046
7,93,-0.0039,-0.0005,100.0,518.67,641.72,1589.99,1387.09,14.62,21.6,555.12,2388.02,9054.47,1.3,47.04,522.94,2388.05,8132.21,8.3945,0.03,391,2388,100.0,39.16,23.4065
7,94,-0.0004,-0.0003,100.0,518.67,642.05,1582.08,1398.1,14.62,21.61,556.43,2388.05,9056.01,1.3,47.23,523.81,2388.06,8145.42,8.3635,0.03,391,2388,100.0,39.1,23.4778
7,95,-0.0014,-0.0005,100.0,518.67,642.41,1584.43,1389.76,14.62,21.6,556.26,2387.98,9054.2,1.3,47.19,522.67,2387.99,8136.57,8.3681,0.03,393,2388,100.0,39.17,23.4406
7,96,0.0,0.0003,100.0,518.67,641.71,1592.18,1392.45,14.62,21.61,555.71,2388.07,9050.99,1.3,47.17,523.91,2388.05,8140.45,8.3882,0.03,391,2388,100.0,39.0,23.4854
7,97,-0.0004,0.0005,100.0,518.67,641.54,1585.12,1405.72,14.62,21.6,555.99,2388.04,9060.78,1.3,47.1,524.08,2388.02,8131.52,8.3893,0.03,391,2388,100.0,39.04,23.5067
7,98,-0.0024,-0.0005,100.0,518.67,642.04,1582.31,1390.98,14.62,21.6,555.54,2388.04,9051.36,1.3,47.19,523.14,2388.02,8136.71,8.3914,0.03,391,2388,100.0,39.15,23.4697
7,99,0.0002,0.0003,100.0,518.67,642.04,1582.96,1405.68,14.62,21.6,556.03,2388.06,9058.28,1.3,47.2,523.28,2388.04,8137.99,8.3524,0.03,391,2388,100.0,39.16,23.5276
7,100,0.0016,0.0004,100.0,518.67,642.73,1577.01,1394.98,14.62,21.61,556.02,2388.04,9059.63,1.3,47.28,523.93,2388.07,8145.72,8.3638,0.03,391,2388,100.0,39.23,23.4715
7,101,0.0005,0.0001,100.0,518.67,642.36,1583.47,1408.18,14.62,21.61,555.93,2388.06,9056.64,1.3,47.23,523.91,2388.04,8137.59,8.333,0.03,392,2388,100.0,39.11,23.5572
7,102,-0.0011,-0.0003,100.0,518.67,641.84,1580.08,1404.5,14.62,21.6,556.15,2388.02,9058.41,1.3,47.25,523.84,2388.04,8146.2,8.3426,0.03,391,2388,100.0,39.15,23.5498
7,103,-0.0031,-0.0005,100.0,518.67,642.66,1583.89,1404.04,14.62,21.61,556.37,2387.98,9059.96,1.3,47.11,523.38,2388.05,8139.25,8.3649,0.03,393,2388,100.0,39.2,23.5272
7,104,0.0026,-0.0001,100.0,518.67,641.52,1583.5,1391.68,14.62,21.6,556.04,2388.05,9058.51,1.3,47.19,524.38,2388.04,8136.13,8.3629,0.03,392,2388,100.0,38.98,23.5521
7,105,-0.0035,0.0004,100.0,518.67,642.19,1580.71,1392.79,14.62,21.6,555.88,2388.02,9056.2,1.3,47.21,523.43,2388.04,8138.5,8.4286,0.03,393,2388,100.0,39.11,23.4118
7,106,0.0001,-0.0002,100.0,518.67,641.73,1588.47,1394.84,14.62,21.6,555.79,2388.02,9050.31,1.3,47.24,523.99,2388.09,8139.54,8.4004,0.03,392,2388,100.0,39.22,23.4185
7,107,0.0045,0.0003,100.0,518.67,642.47,1584.44,1392.41,14.62,21.61,555.21,2388.04,9052.57,1.3,47.2,524.25,2388.01,8142.24,8.3649,0.03,393,2388,100.0,39.02,23.3999
7,108,0.0004,0.0004,100.0,518.67,641.78,1592.95,1396.96,14.62,21.6,556.74,2388.01,9063.35,1.3,47.32,523.61,2387.97,8141.1,8.3677,0.03,390,2388,100.0,39.11,23.4566
7,109,-0.0026,0.0004,100.0,518.67,642.16,1574.62,1396.65,14.62,21.61,556.74,2388.03,9054.35,1.3,47.07,523.59,2388.06,8144.13,8.3743,0.03,392,2388,100.0,39.25,23.5832
7,110,-0.0001,0.0003,100.0,518.67,641.74,1586.87,1401.17,14.62,21.6,555.47,2388.06,9059.05,1.3,47.26,523.13,2388.08,8142.36,8.376,0.03,391,2388,100.0,39.04,23.4275
7,111,-0.0011,0.0004,100.0,518.67,641.48,1579.01,1396.63,14.62,21.6,556.25,2388.06,9056.21,1.3,47.19,523.61,2388.07,8143.29,8.3632,0.03,393,2388,100.0,39.19,23.4551
7,112,0.001,0.0004,100.0,518.67,642.08,1584.24,1398.62,14.62,21.6,555.24,2388.08,9056.73,1.3,47.12,523.98,2388.02,8146.06,8.407,0.03,392,2388,100.0,39.01,23.4553
7,113,-0.002,-0.0005,100.0,518.67,641.76,1584.64,1401.03,14.62,21.6,555.19,2387.99,9053.35,1.3,47.18,523.52,2388.05,8136.68,8.3745,0.03,390,2388,100.0,39.03,23.5067
7,114,0.0028,-0.0003,100.0,518.67,642.08,1587.7,1397.02,14.62,21.6,555.46,2388.04,9061.72,1.3,47.11,523.65,2388.01,8139.71,8.3553,0.03,392,2388,100.0,39.2,23.4619
7,115,-0.0043,0.0003,100.0,518.67,642.04,1583.38,1395.33,14.62,21.6,556.14,2388.04,9068.5,1.3,47.17,523.61,2387.97,8140.13,8.3857,0.03,391,2388,100.0,38.98,23.583
7,116,0.0004,-0.0003,100.0,518.67,642.19,1596.09,1394.73,14.62,21.61,556.95,2387.99,9058.95,1.3,47.32,524.46,2388.03,8146.22,8.3775,0.03,392,2388,100.0,39.12,23.4564
7,117,-0.0008,-0.0002,100.0,518.67,642.53,1581.11,1395.22,14.62,21.61,556.11,2388.13,9052.27,1.3,47.12,523.63,2388.04,8131.26,8.3629,0.03,393,2388,100.0,39.19,23.4659
7,118,-0.002,-0.0003,100.0,518.67,641.93,1585.68,1412.53,14.62,21.6,555.23,2388.05,9059.72,1.3,47.3,523.35,2387.99,8140.47,8.3758,0.03,392,2388,100.0,38.98,23.4642
7,119,-0.0013,0.0003,100.0,518.67,642.2,1585.39,1397.39,14.62,21.6,556.01,2388.02,9064.04,1.3,47.26,523.86,2388.05,8137.39,8.3585,0.03,394,2388,100.0,38.96,23.4807
7,120,-0.0016,0.0003,100.0,518.67,642.08,1584.29,1396.46,14.62,21.6,556.31,2387.99,9054.57,1.3,47.03,523.38,2388.03,8137.61,8.3724,0.03,391,2388,100.0,39.06,23.4748
7,121,0.0001,-0.0,100.0,518.67,641.72,1586.68,1391.96,14.62,21.6,555.06,2388.03,9054.96,1.3,47.36,523.86,2388.06,8143.93,8.3343,0.03,392,2388,100.0,39.28,23.4881
7,122,0.0016,0.0002,100.0,518.67,642.6,1578.06,1394.75,14.62,21.6,556.13,2388.09,9059.02,1.3,47.36,523.51,2388.03,8138.92,8.3919,0.03,392,2388,100.0,38.98,23.5357
7,123,-0.002,-0.0005,100.0,518.67,641.93,1581.61,1391.63,14.62,21.6,555.68,2388.04,9055.1,1.3,47.13,523.57,2388.02,8138.53,8.3475,0.03,391,2388,100.0,39.16,23.414
7,124,-0.0039,0.0004,100.0,518.67,641.89,1583.09,1395.01,14.62,21.6,555.59,2388.07,9060.89,1.3,47.34,524.15,2388.07,8142.08,8.3318,0.03,391,2388,100.0,39.07,23.3247
7,125,0.0003,-0.0002,100.0,518.67,641.95,1582.05,1398.67,14.62,21.6,555.75,2388.03,9061.9,1.3,47.18,524.18,2388.0,8140.86,8.3951,0.03,393,2388,100.0,39.21,23.4411
7,126,0.0028,0.0002,100.0,518.67,642.3,1578.6,1398.72,14.62,21.6,555.99,2388.0,9058.03,1.3,47.32,523.53,2388.0,8139.98,8.3449,0.03,393,2388,100.0,39.0,23.4283
7,127,-0.0024,0.0003,100.0,518.67,642.53,1582.51,1398.95,14.62,21.6,556.89,2388.1,9059.67,1.3,47.26,524.21,2388.04,8139.61,8.3925,0.03,392,2388,100.0,38.97,23.3865
7,128,-0.0,0.0001,100.0,518.67,642.32,1588.54,1400.57,14.62,21.61,556.72,2388.02,9062.14,1.3,47.35,524.07,2388.09,8142.02,8.3672,0.03,392,2388,100.0,39.19,23.4378
7,129,-0.0021,-0.0003,100.0,518.67,642.3,1587.96,1403.95,14.62,21.6,555.75,2388.05,9062.52,1.3,47.29,524.13,2388.1,8144.47,8.3421,0.03,392,2388,100.0,38.99,23.4645
7,130,-0.0025,0.0,100.0,518.67,642.19,1576.42,1391.73,14.62,21.6,556.12,2388.13,9052.61,1.3,47.16,523.69,2388.07,8142.25,8.3675,0.03,392,2388,100.0,39.15,23.3628
7,131,-0.0007,-0.0004,100.0,518.67,642.37,1581.78,1391.44,14.62,21.6,555.82,2388.03,9057.12,1.3,47.27,523.88,2388.07,8143.23,8.3741,0.03,391,2388,100.0,38.92,23.3844
7,132,0.0003,0.0004,100.0,518.67,641.38,1582.78,1398.22,14.62,21.6,556.95,2388.06,9061.92,1.3,47.31,524.25,2388.07,8139.87,8.3701,0.03,393,2388,100.0,39.25,23.5214
7,133,-0.0009,-0.0005,100.0,518.67,642.57,1590.1,1403.08,14.62,21.6,556.28,2388.04,9061.06,1.3,47.46,523.45,2388.09,8144.41,8.4012,0.03,392,2388,100.0,39.2,23.5164
7,134,-0.0026,0.0001,100.0,518.67,642.54,1597.5,1400.14,14.62,21.61,556.57,2388.06,9061.03,1.3,47.2,524.74,2388.09,8142.28,8.3277,0.03,393,2388,100.0,39.19,23.3815
7,135,0.0014,-0.0002,100.0,518.67,642.13,1585.68,1400.2,14.62,21.6,556.06,2388.04,9056.26,1.3,47.38,524.22,2388.05,8141.5,8.3748,0.03,390,2388,100.0,39.15,23.4411
7,136,0.0045,-0.0001,100.0,518.67,641.89,1587.32,1402.81,14.62,21.6,555.75,2388.03,9059.05,1.3,47.23,522.88,2388.04,8142.07,8.3899,0.03,390,2388,100.0,39.25,23.5266
7,137,0.0,-0.0002,100.0,518.67,642.24,1571.36,1393.18,14.62,21.6,556.06,2387.98,9061.78,1.3,47.41,524.35,2388.02,8138.67,8.4063,0.03,391,2388,100.0,38.97,23.5541
7,138,0.0009,0.0001,100.0,518.67,641.85,1591.16,1400.32,14.62,21.6,555.86,2388.06,9060.0,1.3,47.2,524.01,2388.06,8142.61,8.3804,0.03,391,2388,100.0,39.07,23.5761
7,139,0.0013,0.0004,100.0,518.67,642.51,1585.54,1398.76,14.62,21.61,556.78,2388.02,9056.77,1.3,47.13,523.77,2388.04,8141.08,8.4036,0.03,391,2388,100.0,39.2,23.5281
7,140,0.001,-0.0004,100.0,518.67,641.5,1579.46,1406.4,14.62,21.6,556.34,2388.07,9064.2,1.3,47.39,524.27,2388.05,8139.29,8.3857,0.03,393,2388,100.0,39.34,23.5081
7,141,-0.0012,0.0002,100.0,518.67,642.19,1584.6,1399.03,14.62,21.6,555.41,2388.02,9058.12,1.3,47.3,523.57,2388.04,8147.04,8.3915,0.03,393,2388,100.0,39.07,23.5504
7,142,-0.0007,0.0004,100.0,518.67,642.36,1585.56,1394.07,14.62,21.61,555.47,2388.05,9061.56,1.3,47.11,523.75,2388.11,8142.46,8.3755,0.03,392,2388,100.0,39.19,23.4208
7,143,-0.0021,-0.0003,100.0,518.67,641.72,1585.03,1403.29,14.62,21.61,557.01,2388.07,9057.49,1.3,47.23,524.37,2388.11,8144.8,8.3702,0.03,392,2388,100.0,39.02,23.4131
7,144,-0.0013,-0.0,100.0,518.67,641.72,1583.82,1398.77,14.62,21.6,557.0,2388.07,9064.12,1.3,47.29,524.25,2388.04,8142.3,8.393,0.03,391,2388,100.0,39.26,23.6002
7,145,0.0037,-0.0004,100.0,518.67,642.1,1587.04,1390.64,14.62,21.61,555.74,2388.07,9063.38,1.3,47.33,523.65,2387.98,8142.94,8.3784,0.03,393,2388,100.0,39.17,23.472
7,146,0.001,0.0004,100.0,518.67,641.61,1584.06,1392.97,14.62,21.61,556.32,2388.06,9051.76,1.3,47.09,523.88,2388.03,8142.26,8.3687,0.03,392,2388,100.0,39.19,23.419
7,147,-0.0001,-0.0,100.0,518.67,641.84,1583.84,1398.69,14.62,21.6,556.43,2388.07,9055.66,1.3,47.2,524.57,2388.01,8137.13,8.386,0.03,391,2388,100.0,39.2,23.5704
7,148,0.0008,0.0001,100.0,518.67,641.75,1580.55,1394.29,14.62,21.6,556.34,2388.1,9063.02,1.3,47.2,523.57,2388.01,8139.35,8.4097,0.03,390,2388,100.0,39.15,23.5228
7,149,-0.0001,0.0001,100.0,518.67,642.33,1591.5,1400.14,14.62,21.6,555.79,2388.07,9064.33,1.3,47.1,523.88,2388.07,8140.04,8.3486,0.03,392,2388,100.0,39.12,23.4457
7,150,-0.0023,0.0,100.0,518.67,641.73,1585.35,1391.9,14.62,21.6,556.65,2388.03,9064.12,1.3,47.06,524.39,2388.07,8144.62,8.3776,0.03,391,2388,100.0,39.17,23.597
7,151,-0.0006,0.0004,100.0,518.67,642.29,1582.98,1401.17,14.62,21.61,556.72,2388.11,9064.41,1.3,47.31,523.91,2388.08,8142.97,8.3343,0.03,391,2388,100.0,39.11,23.4954
7,152,-0.0034,-0.0001,100.0,518.67,642.14,1583.11,1397.86,14.62,21.6,555.66,2388.07,9064.3,1.3,47.14,523.91,2388.04,8143.12,8.3705,0.03,391,2388,100.0,39.17,23.4825
7,153,-0.0014,-0.0001,100.0,518.67,642.07,1585.61,1400.1,14.62,21.61,557.98,2388.04,9064.15,1.3,47.26,524.54,2388.06,8144.22,8.3536,0.03,393,2388,100.0,39.04,23.4199
7,154,0.0012,0.0004,100.0,518.67,642.43,1587.77,1403.3,14.62,21.6,556.25,2388.08,9057.2,1.3,47.19,524.63,2388.08,8142.27,8.3458,0.03,392,2388,100.0,38.94,23.565
7,155,-0.0013,-0.0002,100.0,518.67,642.14,1587.35,1393.78,14.62,21.6,556.51,2388.09,9059.67,1.3,47.27,524.05,2388.06,8140.03,8.3648,0.03,391,2388,100.0,39.24,23.5599
7,156,-0.005,-0.0004,100.0,518.67,642.59,1587.85,1406.67,14.62,21.61,556.86,2388.03,9056.66,1.3,47.31,524.6,2388.1,8140.42,8.353,0.03,392,2388,100.0,39.18,23.4552
7,157,0.0035,-0.0005,100.0,518.67,641.69,1588.69,1402.46,14.62,21.61,556.76,2388.04,9063.65,1.3,47.09,524.36,2388.04,8139.92,8.3625,0.03,393,2388,100.0,38.98,23.4621
7,158,-0.0004,-0.0002,100.0,518.67,642.5,1584.3,1397.1,14.62,21.6,556.76,2388.03,9058.34,1.3,47.38,523.79,2388.04,8141.38,8.3642,0.03,392,2388,100.0,39.18,23.5381
7,159,-0.001,-0.0004,100.0,518.67,641.82,1583.56,1400.57,14.62,21.61,556.9,2388.07,9061.84,1.3,47.43,524.24,2388.07,8142.95,8.4052,0.03,391,2388,100.0,38.99,23.4346
7,160,-0.0,-0.0002,100.0,518.67,642.24,1581.29,1401.05,14.62,21.6,556.98,2388.05,9058.48,1.3,47.21,524.34,2388.03,8136.74,8.3893,0.03,392,2388,100.0,39.28,23.5513
7,161,0.0014,0.0004,100.0,518.67,642.41,1582.52,1397.36,14.62,21.6,557.1,2388.11,9053.79,1.3,47.23,524.38,2388.07,8143.23,8.3862,0.03,392,2388,100.0,39.15,23.446
7,162,-0.0036,-0.0002,100.0,518.67,642.99,1589.29,1393.21,14.62,21.61,556.46,2388.11,9058.48,1.3,47.29,523.8,2388.14,8145.76,8.3273,0.03,392,2388,100.0,39.09,23.5761
7,163,-0.0016,0.0003,100.0,518.67,642.15,1587.13,1403.21,14.62,21.6,556.0,2388.05,9064.68,1.3,47.46,524.55,2388.09,8137.73,8.3261,0.03,393,2388,100.0,39.09,23.532
7,164,-0.0007,0.0004,100.0,518.67,642.71,1576.66,1404.61,14.62,21.6,556.41,2388.01,9067.53,1.3,47.13,524.02,2388.1,8144.94,8.3281,0.03,391,2388,100.0,39.25,23.4714
7,165,0.0014,-0.0,100.0,518.67,642.25,1584.41,1389.85,14.62,21.6,556.93,2388.01,9061.11,1.3,47.23,524.34,2388.11,8146.0,8.3427,0.03,391,2388,100.0,39.25,23.5732
7,166,0.0015,-0.0001,100.0,518.67,642.03,1585.33,1402.92,14.62,21.61,556.44,2388.08,9061.44,1.3,47.24,524.49,2388.1,8142.44,8.3545,0.03,392,2388,100.0,39.15,23.5449
7,167,0.0004,-0.0001,100.0,518.67,642.06,1577.01,1400.22,14.62,21.6,556.06,2388.04,9063.61,1.3,47.12,523.68,2388.05,8146.84,8.4013,0.03,392,2388,100.0,39.3,23.5207
7,168,0.0012,0.0,100.0,518.67,642.27,1586.4,1395.52,14.62,21.6,556.28,2388.07,9061.02,1.3,47.01,524.13,2388.08,8144.32,8.3983,0.03,394,2388,100.0,39.23,23.5721
7,169,0.0016,-0.0002,100.0,518.67,641.66,1586.24,1394.45,14.62,21.61,557.06,2388.09,9057.55,1.3,47.41,524.93,2388.08,8147.03,8.3734,0.03,392,2388,100.0,39.04,23.5365
7,170,0.0013,-0.0001,100.0,518.67,642.02,1586.62,1403.23,14.62,21.61,556.88,2388.07,9065.2,1.3,47.33,524.61,2388.07,8143.1,8.361,0.03,392,2388,100.0,39.03,23.4724
7,171,0.0007,0.0,100.0,518.67,642.2,1582.95,1399.74,14.62,21.6,556.31,2388.06,9055.21,1.3,47.17,524.47,2388.05,8147.38,8.3597,0.03,391,2388,100.0,39.32,23.5318
7,172,-0.0007,-0.0002,100.0,518.67,642.64,1588.09,1396.43,14.62,21.61,557.28,2388.02,9063.71,1.3,47.24,524.71,2388.07,8142.92,8.3523,0.03,391,2388,100.0,39.27,23.4856
7,173,0.0009,-0.0001,100.0,518.67,642.21,1588.47,1392.69,14.62,21.61,556.74,2388.04,9062.32,1.3,47.28,524.76,2388.06,8140.52,8.3981,0.03,393,2388,100.0,39.32,23.5835
7,174,-0.0036,-0.0001,100.0,518.67,642.08,1584.35,1391.29,14.62,21.61,555.92,2388.07,9059.4,1.3,47.39,524.77,2388.11,8144.91,8.3783,0.03,393,2388,100.0,39.13,23.4756
7,175,-0.001,-0.0003,100.0,518.67,642.47,1590.12,1400.09,14.62,21.6,556.59,2388.07,9062.38,1.3,47.22,523.81,2388.07,8145.11,8.3034,0.03,394,2388,100.0,39.13,23.3903
7,176,0.002,-0.0003,100.0,518.67,642.63,1589.39,1401.87,14.62,21.61,556.4,2388.07,9065.46,1.3,47.27,524.14,2388.06,8140.95,8.3472,0.03,393,2388,100.0,39.29,23.4257
7,177,-0.0009,-0.0002,100.0,518.67,642.04,1592.27,1401.15,14.62,21.6,556.71,2388.1,9064.31,1.3,47.43,524.55,2388.11,8141.48,8.396,0.03,393,2388,100.0,39.12,23.4881
7,178,-0.0003,-0.0005,100.0,518.67,642.62,1582.44,1402.5,14.62,21.6,556.58,2388.06,9056.46,1.3,47.32,523.82,2388.08,8145.88,8.3879,0.03,392,2388,100.0,39.16,23.4786
7,179,-0.0015,0.0004,100.0,518.67,642.28,1585.28,1398.34,14.62,21.6,556.8,2388.08,9063.31,1.3,47.24,524.99,2388.08,8142.58,8.3797,0.03,391,2388,100.0,39.03,23.5991
7,180,-0.0012,-0.0001,100.0,518.67,641.89,1581.45,1394.01,14.62,21.61,557.39,2388.04,9055.46,1.3,47.27,524.62,2388.02,8145.65,8.357,0.03,393,2388,100.0,39.15,23.5447
7,181,-0.0015,-0.0003,100.0,518.67,641.97,1587.62,1391.38,14.62,21.6,557.23,2388.09,9062.58,1.3,47.17,524.41,2388.14,8141.02,8.3601,0.03,392,2388,100.0,39.21,23.5474
7,182,0.001,-0.0005,100.0,518.67,642.73,1588.42,1395.91,14.62,21.6,557.21,2388.11,9058.83,1.3,47.2,524.98,2388.06,8142.12,8.3474,0.03,392,2388,100.0,39.13,23.4489
7,183,-0.0014,-0.0003,100.0,518.67,642.48,1597.81,1402.13,14.62,21.6,557.11,2388.07,9062.96,1.3,47.24,524.93,2388.1,8141.81,8.4015,0.03,392,2388,100.0,39.17,23.6006
7,184,0.0005,0.0004,100.0,518.67,642.56,1582.77,1400.67,14.62,21.6,556.37,2388.05,9062.16,1.3,47.26,524.69,2388.13,8143.87,8.3691,0.03,391,2388,100.0,39.1,23.4586
7,185,0.0027,0.0002,100.0,518.67,641.85,1583.0,1397.95,14.62,21.6,557.29,2388.05,9065.18,1.3,47.17,525.0,2388.12,8143.74,8.3268,0.03,392,2388,100.0,39.16,23.4817
7,186,0.0017,0.0002,100.0,518.67,642.0,1575.46,1402.95,14.62,21.6,557.83,2388.06,9065.73,1.3,47.42,524.82,2388.07,8150.8,8.4036,0.03,393,2388,100.0,39.21,23.5549
7,187,-0.0025,-0.0003,100.0,518.67,642.67,1592.29,1401.52,14.62,21.61,556.43,2388.08,9066.07,1.3,47.27,524.91,2388.12,8139.39,8.3746,0.03,391,2388,100.0,39.15,23.4253
