ExportDate,EquipmentID,Cycle,Timestamp,Sensor_2,Sensor_3,Sensor_4,Sensor_7,Sensor_8,Sensor_9,Sensor_11,Sensor_12,Sensor_13,Sensor_14,Sensor_15,Sensor_17,LatentZ1,LatentZ2,NearestDistance,PredictedStatus,IsWarning,WorkOrder,MaintenanceCost
2026-07-03,ENG-055,96,2026-01-05 00:00:00,641.88,1594.2,1407.98,553.4,2388.05,9051.24,47.39,522.02,2388.06,8136.93,8.4086,391.0,0.036225,-0.744062,0.001171,Healthy,0,WO422181,1833.77
2026-07-03,ENG-055,97,2026-01-05 01:00:00,641.99,1589.59,1414.57,553.29,2388.04,9062.08,47.18,521.78,2388.06,8136.47,8.3887,394.0,0.042747,-0.463935,0.001972,Healthy,0,WO802751,880.82
2026-07-03,ENG-055,98,2026-01-05 02:00:00,641.53,1585.91,1398.76,554.74,2388.06,9050.85,47.4,522.03,2388.08,8136.21,8.4153,393.0,0.00499,-0.92976,0.001794,Healthy,0,WO806639,2917.51
2026-07-03,ENG-055,99,2026-01-05 03:00:00,642.74,1592.87,1396.69,554.06,2388.02,9052.43,47.35,521.94,2388.06,8137.31,8.3986,394.0,0.032874,-0.609579,0.002021,Healthy,0,WO466358,2393.16
2026-07-03,ENG-055,100,2026-01-05 04:00:00,642.54,1593.52,1406.86,553.79,2388.05,9055.87,47.29,522.71,2387.99,8138.58,8.4108,392.0,0.056217,-0.73129,0.003275,Healthy,0,WO370877,538.54
2026-07-03,ENG-055,101,2026-01-05 05:00:00,642.28,1589.69,1404.93,553.52,2388.06,9062.84,47.26,521.72,2388.07,8139.58,8.4278,393.0,0.039965,-0.505763,0.001036,Healthy,0,WO348034,1575.28
2026-07-03,ENG-055,102,2026-01-05 06:00:00,642.3,1588.41,1408.25,553.06,2388.09,9061.42,47.38,521.78,2388.02,8133.2,8.4404,393.0,0.066062,-0.231124,0.001201,Healthy,0,WO192662,607.46
2026-07-03,ENG-055,103,2026-01-05 07:00:00,642.5,1582.19,1407.58,553.89,2388.04,9067.11,47.53,521.61,2388.03,8138.24,8.4196,392.0,0.058014,-0.423595,0.00216,Healthy,0,WO746975,133.15
2026-07-03,ENG-055,104,2026-01-05 08:00:00,642.12,1585.5,1403.37,554.33,2388.05,9053.9,47.36,521.88,2388.06,8143.93,8.4269,391.0,0.021313,-0.951511,0.001245,Healthy,0,WO127486,1126.17
2026-07-03,ENG-055,105,2026-01-05 09:00:00,642.67,1582.19,1401.9,553.86,2388.07,9063.23,47.46,521.91,2388.06,8134.86,8.4281,393.0,0.042305,-0.429573,0.000846,Healthy,0,WO483757,389.72
2026-07-03,ENG-055,106,2026-01-05 10:00:00,641.86,1584.46,1401.5,553.88,2388.12,9056.32,47.3,521.83,2388.06,8134.95,8.4487,392.0,0.015079,-0.652526,0.001883,Warning,1,WO543104,11106.71
2026-07-03,ENG-055,107,2026-01-05 11:00:00,642.48,1586.67,1407.53,554.21,2388.06,9062.19,47.19,521.35,2388.08,8142.65,8.4148,393.0,0.03282,-0.439689,0.000922,Healthy,0,WO591413,2315.33
2026-07-03,ENG-055,108,2026-01-05 12:00:00,642.23,1590.47,1397.91,553.85,2388.09,9048.66,47.27,522.48,2388.04,8141.2,8.4189,392.0,0.033483,-0.859402,0.000846,Healthy,0,WO874786,591.26
2026-07-03,ENG-055,109,2026-01-05 13:00:00,642.52,1592.76,1400.69,553.93,2388.05,9056.84,47.25,522.51,2388.09,8142.52,8.3962,392.0,0.023829,-0.803712,0.001968,Healthy,0,WO682952,1160.15
2026-07-03,ENG-055,110,2026-01-05 14:00:00,642.12,1591.76,1408.29,554.02,2388.1,9060.63,47.28,521.86,2388.08,8140.48,8.4586,393.0,0.057739,-0.317463,0.000973,Healthy,0,WO368930,
2026-07-03,ENG-055,111,2026-01-05 15:00:00,642.77,1585.58,1412.97,553.72,2388.05,9054.48,47.46,521.82,2388.07,8140.77,8.4367,393.0,0.050249,-0.407799,0.002332,Healthy,0,WO340405,
2026-07-03,ENG-055,112,2026-01-05 16:00:00,642.63,1583.04,1402.3,553.96,2388.05,9064.52,47.5,522.58,2388.11,8142.05,8.4096,393.0,0.046981,-0.637264,0.001465,Healthy,0,WO344767,2051.27
2026-07-03,ENG-055,113,2026-01-05 17:00:00,642.2,1585.68,1399.63,553.37,2388.09,9056.16,47.5,521.92,2388.04,8135.62,8.4276,393.0,0.043837,-0.511482,0.00281,Healthy,0,WO864242,1826.33
2026-07-03,ENG-056,92,2026-01-04 20:00:00,643.15,1591.15,1417.03,553.45,2388.11,9047.22,47.77,521.16,2388.25,8125.33,8.4688,394.0,-0.05012,0.505411,0.003762,Warning,1,WO582232,7086.71
2026-07-03,ENG-056,93,2026-01-04 21:00:00,642.13,1594.35,1422.33,552.64,2388.16,9039.83,47.5,521.28,2388.17,8126.46,8.4499,395.0,-0.04941,0.376883,0.003705,Healthy,0,WO851870,354.69
2026-07-03,ENG-056,94,2026-01-04 22:00:00,642.95,1594.4,1421.87,553.08,2388.17,9044.85,47.76,520.98,2388.2,8125.05,8.4611,395.0,-0.091855,0.730086,0.004482,Warning,1,WO875702,18502.74
2026-07-03,ENG-056,95,2026-01-04 23:00:00,643.0,1584.47,1418.1,552.02,2388.19,9040.3,47.9,520.85,2388.18,8125.15,8.4437,393.0,-0.185148,0.722079,0.022005,Warning,1,WO675650,2363.33
2026-07-03,ENG-056,96,2026-01-05 00:00:00,642.67,1598.36,1407.65,552.63,2388.2,9046.21,47.96,520.98,2388.2,8120.9,8.4709,393.0,-0.069633,0.640036,0.006972,Warning,1,WO630227,15051.9
2026-07-03,ENG-056,97,2026-01-05 01:00:00,643.29,1595.04,1417.4,552.4,2388.19,9041.0,47.82,520.96,2388.16,8119.52,8.4886,394.0,-0.136585,0.794528,0.008656,Warning,1,WO735027,18807.43
2026-07-03,ENG-056,98,2026-01-05 02:00:00,642.74,1593.25,1413.7,552.38,2388.17,9047.46,47.73,520.58,2388.23,8122.75,8.4351,394.0,-0.068383,0.5821,0.00663,Warning,1,WO472209,23927.13
2026-07-03,ENG-056,99,2026-01-05 03:00:00,643.06,1594.96,1417.65,552.99,2388.14,9045.88,47.68,521.07,2388.18,8122.48,8.4319,395.0,-0.056376,0.503498,0.000173,Warning,1,WO464023,8447.58
2026-07-03,ENG-056,100,2026-01-05 04:00:00,643.27,1596.27,1413.6,552.37,2388.18,9043.27,47.76,520.37,2388.2,8124.45,8.4638,396.0,-0.261256,0.916924,0.004292,Warning,1,WO394586,851.17
2026-07-03,ENG-056,101,2026-01-05 05:00:00,642.6,1588.76,1410.3,552.66,2388.19,9050.85,47.73,520.97,2388.23,8130.33,8.4803,394.0,-0.076105,0.640932,0.007969,Warning,1,WO340073,4391.97
2026-07-03,ENG-056,102,2026-01-05 06:00:00,643.28,1590.16,1413.6,552.98,2388.19,9046.23,47.61,520.92,2388.14,8120.12,8.4858,394.0,-0.06877,0.504399,0.003914,Warning,1,WO175191,
2026-07-03,ENG-056,103,2026-01-05 07:00:00,643.32,1594.98,1402.12,552.14,2388.19,9050.54,47.83,520.66,2388.19,8124.42,8.4712,394.0,-0.212937,0.813592,0.003814,Healthy,0,WO627076,1018.82
2026-07-03,ENG-056,104,2026-01-05 08:00:00,643.04,1592.55,1413.67,552.51,2388.19,9051.08,47.59,521.14,2388.21,8126.45,8.4717,395.0,-0.048836,0.537851,0.000173,Healthy,0,WO408827,2024.61
2026-07-03,ENG-056,105,2026-01-05 09:00:00,643.56,1597.23,1416.84,553.07,2388.14,9045.36,47.64,520.31,2388.22,8122.93,8.458,394.0,-0.264082,0.946204,0.002405,Warning,1,WO664156,1593.54
2026-07-03,ENG-056,106,2026-01-05 10:00:00,642.61,1598.02,1416.4,551.99,2388.19,9048.35,47.7,520.82,2388.21,8123.65,8.4487,395.0,-0.128756,0.744447,0.00229,Warning,1,WO411593,6520.11
2026-07-03,ENG-056,107,2026-01-05 11:00:00,642.48,1596.94,1416.77,551.48,2388.16,9049.13,47.62,520.65,2388.24,8129.41,8.4782,395.0,-0.233948,0.877123,0.004455,Warning,1,WO258348,6390.63
2026-07-03,ENG-056,108,2026-01-05 12:00:00,643.03,1591.96,1416.64,552.44,2388.23,9040.01,47.72,520.17,2388.24,8120.36,8.469,393.0,-0.220208,0.778942,0.008347,Warning,1,WO269354,1686.83
2026-07-03,ENG-056,109,2026-01-05 13:00:00,643.42,1601.37,1414.8,552.28,2388.21,9041.18,47.69,520.56,2388.18,8118.42,8.4862,393.0,-0.254981,0.934984,0.004462,Warning,1,WO257705,19442.99
2026-07-03,ENG-056,110,2026-01-05 14:00:00,642.92,1597.94,1407.62,552.59,2388.17,9042.77,47.84,520.04,2388.22,8125.46,8.4917,394.0,-0.256757,0.889408,0.007545,Warning,1,WO932586,6393.14
2026-07-03,ENG-056,111,2026-01-05 15:00:00,642.6,1593.89,1416.84,552.26,2388.21,9042.22,47.78,520.37,2388.23,8125.43,8.4878,396.0,-0.318045,0.962604,0.012386,Warning,1,WO977485,11010.41
2026-07-03,ENG-056,112,2026-01-05 16:00:00,643.74,1594.95,1415.81,552.07,2388.18,9046.04,47.99,520.85,2388.16,8123.04,8.4989,393.0,-0.341428,1.086203,0.006496,Warning,1,WO904164,19713.54
2026-07-03,ENG-056,113,2026-01-05 17:00:00,643.26,1593.08,1415.19,551.8,2388.16,9040.85,47.88,520.76,2388.23,8117.52,8.4841,395.0,-0.287212,0.912174,0.009433,Warning,1,WO360429,12472.8
2026-07-03,ENG-056,114,2026-01-05 18:00:00,642.91,1589.77,1423.65,551.58,2388.26,9046.36,48.03,520.34,2388.19,8120.99,8.5037,394.0,-0.685773,1.357125,0.01183,Warning,1,WO608838,3646.92
2026-07-03,ENG-056,115,2026-01-05 19:00:00,643.46,1596.67,1415.75,552.17,2388.23,9044.31,47.71,519.73,2388.2,8121.01,8.4596,394.0,-0.443289,1.089397,0.008457,Warning,1,WO349470,18108.13
2026-07-03,ENG-056,116,2026-01-05 20:00:00,643.26,1594.92,1423.31,552.68,2388.26,9032.09,47.77,521.04,2388.24,8117.57,8.4666,394.0,-0.328521,0.981442,0.009661,Warning,1,WO140871,20876.99
2026-07-03,ENG-056,117,2026-01-05 21:00:00,643.34,1595.39,1429.85,552.9,2388.2,9044.62,47.89,520.61,2388.18,8127.33,8.4799,394.0,-0.224954,1.032709,0.003487,Warning,1,WO883722,21771.53
2026-07-03,ENG-056,118,2026-01-05 22:00:00,643.09,1592.54,1415.36,552.67,2388.21,9038.83,47.86,520.0,2388.23,8121.07,8.4656,395.0,-0.360493,0.975064,,Warning,1,WO856562,19416.63
2026-07-03,ENG-056,119,2026-01-05 23:00:00,643.01,1596.76,1419.39,551.91,2388.18,9049.07,47.83,520.41,2388.25,8124.82,8.4935,395.0,-0.387507,1.121847,,Warning,1,WO359783,23555.26
2026-07-03,ENG-056,120,2026-01-06 00:00:00,643.33,1598.12,1417.86,552.23,2388.19,9041.88,47.81,520.81,2388.22,8120.54,8.4235,393.0,-0.283977,0.926234,0.009744,Warning,1,WO971259,15183.98
2026-07-03,ENG-056,121,2026-01-06 01:00:00,643.23,1596.95,1418.97,551.82,2388.24,9044.92,47.96,520.67,2388.26,8117.64,8.4867,394.0,-0.543687,1.252421,0.002674,Warning,1,WO555183,6943.07
2026-07-03,ENG-056,122,2026-01-06 02:00:00,643.04,1599.47,1422.15,552.0,2388.18,9049.4,47.89,519.9,2388.23,8123.55,8.5002,395.0,-0.493233,1.232946,0.00845,Warning,1,WO295948,12346.15
2026-07-03,ENG-056,123,2026-01-06 03:00:00,643.22,1604.08,1422.57,551.98,2388.21,9043.29,47.94,519.85,2388.25,8116.03,8.4669,395.0,-0.606383,1.333943,0.006587,Warning,1,WO472848,8911.93
2026-07-03,ENG-056,124,2026-01-06 04:00:00,642.49,1599.36,1415.87,552.59,2388.24,9046.12,47.86,520.35,2388.19,8120.46,8.4789,395.0,-0.306395,0.989202,0.004834,Warning,1,WO813385,14238.26
2026-07-03,ENG-056,125,2026-01-06 05:00:00,643.19,1595.17,1421.51,552.15,2388.22,9049.61,48.07,520.15,2388.13,8120.89,8.451,394.0,-0.377681,1.097445,0.008038,Warning,1,WO181714,
2026-07-03,ENG-056,126,2026-01-06 06:00:00,643.08,1592.21,1423.74,551.66,2388.26,9039.66,47.74,519.39,2388.21,8122.53,8.4884,396.0,-0.726657,1.373587,,Warning,1,WO943369,24150.36
2026-07-03,ENG-056,127,2026-01-06 07:00:00,643.5,1597.14,1412.42,552.06,2388.25,9045.39,48.18,520.73,2388.27,8117.99,8.4813,394.0,-0.589744,1.318173,0.005327,Warning,1,WO968212,19287.4
2026-07-03,ENG-056,128,2026-01-06 08:00:00,643.55,1595.25,1425.38,552.18,2388.23,9047.13,47.91,520.07,2388.26,8120.37,8.5231,395.0,-0.589753,1.361399,0.013129,Warning,1,WO689698,21089.08
2026-07-03,ENG-056,129,2026-01-06 09:00:00,643.64,1591.31,1427.42,551.86,2388.18,9045.51,47.86,520.18,2388.2,8120.46,8.4932,395.0,-0.585704,1.372279,0.006569,Warning,1,WO182933,12053.02
2026-07-03,ENG-056,130,2026-01-06 10:00:00,643.05,1597.66,1420.83,552.16,2388.25,9041.37,47.91,520.32,2388.19,8121.49,8.5011,395.0,-0.52194,1.236058,0.013845,Warning,1,WO741191,9786.35
2026-07-03,ENG-056,131,2026-01-06 11:00:00,643.42,1603.53,1415.67,552.04,2388.3,9041.73,48.04,520.47,2388.26,8119.01,8.4756,397.0,-0.5773,1.361777,0.006514,Warning,1,WO877764,16670.93
2026-07-03,ENG-056,132,2026-01-06 12:00:00,644.04,1591.31,1425.66,552.06,2388.28,9043.76,47.9,520.03,2388.21,8115.02,8.5215,395.0,-0.855968,1.626624,0.006695,Warning,1,WO161952,15805.61
2026-07-03,ENG-056,133,2026-01-06 13:00:00,643.61,1589.96,1428.12,552.3,2388.26,9042.95,47.92,519.92,2388.24,8116.07,8.5013,395.0,-0.765739,1.47994,0.013957,Warning,1,WO232931,2817.38
2026-07-03,ENG-056,134,2026-01-06 14:00:00,643.1,1596.19,1426.32,552.25,2388.28,9049.52,47.99,520.36,2388.32,8125.03,8.4924,395.0,-0.629503,1.422579,0.01143,Warning,1,WO926784,16783.08
2026-07-03,ENG-056,135,2026-01-06 15:00:00,643.14,1598.02,1420.08,552.2,2388.26,9053.02,47.98,519.88,2388.23,8117.83,8.4911,395.0,-0.693217,1.484004,0.014328,Warning,1,WO408070,24050.76
2026-07-03,ENG-056,136,2026-01-06 16:00:00,643.32,1598.6,1416.85,551.45,2388.23,9035.55,48.02,520.0,2388.23,8116.7,8.5235,395.0,-0.790296,1.421867,0.023079,Warning,1,WO588619,8353.05
2026-07-03,ENG-057,108,2026-01-05 12:00:00,642.77,1594.47,1410.19,552.55,2388.12,9047.73,47.54,521.57,2388.16,8131.71,8.4164,393.0,0.026132,0.155983,0.002799,Healthy,0,WO480500,
2026-07-03,ENG-057,109,2026-01-05 13:00:00,643.0,1585.16,1409.76,552.93,2388.06,9050.17,47.53,521.62,2388.06,8130.33,8.4787,392.0,0.041516,0.098428,0.002364,Healthy,0,WO966267,2933.58
2026-07-03,ENG-057,110,2026-01-05 14:00:00,643.08,1591.01,1404.48,553.51,2388.11,9049.6,47.42,521.09,2388.08,8129.78,8.4746,393.0,0.015295,0.150073,0.001799,Healthy,0,WO213640,1691.2
2026-07-03,ENG-057,111,2026-01-05 15:00:00,642.51,1583.84,1407.5,553.63,2388.09,9048.54,47.39,521.76,2388.15,8132.94,8.4205,393.0,0.01479,-0.443402,0.005112,Healthy,0,WO682134,2017.76
2026-07-03,ENG-057,112,2026-01-05 16:00:00,642.21,1592.32,1404.6,553.53,2388.05,9055.36,47.42,520.88,2388.14,8129.36,8.4238,393.0,0.031494,-0.201278,0.001765,Healthy,0,WO906541,1612.41
2026-07-03,ENG-057,113,2026-01-05 17:00:00,642.94,1590.85,1413.94,553.56,2388.16,9045.12,47.4,521.23,2388.14,8131.14,8.4357,393.0,0.00359,0.086286,0.003273,Healthy,0,WO252789,2007.13
2026-07-03,ENG-057,114,2026-01-05 18:00:00,642.39,1585.74,1407.87,552.89,2388.14,9048.0,47.57,521.44,2388.14,8126.99,8.4428,394.0,-0.009837,0.176067,0.003663,Healthy,0,WO355890,1262.4
2026-07-03,ENG-057,115,2026-01-05 19:00:00,642.28,1589.55,1410.35,553.22,2388.09,9054.18,47.61,521.39,2388.12,8129.09,8.4078,393.0,0.039042,-0.068559,0.002025,Healthy,0,WO274349,919.1
2026-07-03,ENG-057,116,2026-01-05 20:00:00,642.13,1585.38,1414.98,554.22,2388.11,9046.49,47.61,521.3,2388.12,8130.67,8.4147,393.0,0.005705,-0.126279,0.004021,Healthy,0,WO170824,651.24
2026-07-03,ENG-057,117,2026-01-05 21:00:00,642.95,1590.33,1416.74,553.74,2388.14,9052.37,47.59,521.61,2388.14,8128.36,8.4317,393.0,-0.003641,0.226202,0.001486,Healthy,0,WO341353,930.9
2026-07-03,ENG-057,118,2026-01-05 22:00:00,642.31,1588.15,1400.81,553.57,2388.15,9052.95,47.49,521.45,2388.09,8133.09,8.4825,392.0,0.048307,-0.158212,0.002285,Healthy,0,WO755479,1000.02
2026-07-03,ENG-057,119,2026-01-05 23:00:00,642.53,1592.28,1404.29,553.49,2388.16,9047.22,47.47,521.23,2388.11,8124.95,8.4342,393.0,0.012672,-0.061379,0.002364,Healthy,0,WO594864,759.03
2026-07-03,ENG-057,120,2026-01-06 00:00:00,642.74,1585.33,1412.62,554.58,2388.08,9049.32,47.57,521.57,2388.14,8134.65,8.439,392.0,0.03625,-0.124066,0.00074,Warning,1,WO455981,832.45
2026-07-03,ENG-057,121,2026-01-06 01:00:00,643.08,1587.03,1403.46,553.26,2388.08,9052.15,47.38,521.69,2388.1,8128.7,8.4103,393.0,0.036358,-0.191972,0.003279,Healthy,0,WO759676,741.45
2026-07-03,ENG-057,122,2026-01-06 02:00:00,642.94,1589.67,1406.33,552.98,2388.14,9050.09,47.51,521.61,2388.08,8130.89,8.453,393.0,0.043468,0.018492,0.000679,Healthy,0,WO450951,2108.28
2026-07-03,ENG-057,123,2026-01-06 03:00:00,643.7,1583.64,1412.3,553.05,2388.08,9048.4,47.62,521.84,2388.09,8136.34,8.4434,393.0,0.047069,0.052284,0.000974,Healthy,0,WO421263,2857.62
2026-07-03,ENG-057,124,2026-01-06 04:00:00,642.57,1588.61,1409.17,552.62,2388.12,9052.25,47.45,521.52,2388.14,8131.28,8.41,393.0,0.043558,-0.035589,0.001659,Healthy,0,WO247821,2977.91
2026-07-03,ENG-057,125,2026-01-06 05:00:00,642.76,1587.68,1403.81,553.22,2388.13,9050.36,47.67,521.67,2388.11,8128.11,8.438,393.0,0.028744,0.00507,0.001268,Healthy,0,WO201977,1534.83
2026-07-03,ENG-057,126,2026-01-06 06:00:00,642.74,1594.78,1404.93,553.4,2388.11,9052.78,47.69,521.2,2388.09,8135.64,8.4802,393.0,0.019821,0.275542,0.000539,Healthy,0,WO468641,2350.39
2026-07-03,ENG-057,127,2026-01-06 07:00:00,642.71,1584.9,1411.77,553.59,2388.09,9045.79,47.61,521.75,2388.11,8126.04,8.4554,393.0,0.013026,0.034248,0.003649,Healthy,0,WO771578,2425.53
2026-07-03,ENG-057,128,2026-01-06 08:00:00,643.15,1589.1,1407.36,552.88,2388.14,9051.72,47.43,520.42,2388.09,8130.22,8.4271,391.0,0.00749,0.123134,0.001083,Healthy,0,WO853159,1783.97
2026-07-03,ENG-057,129,2026-01-06 09:00:00,642.53,1588.59,1405.99,553.73,2388.13,9052.69,47.56,521.29,2388.12,8134.35,8.4317,391.0,0.037393,-0.06725,0.001551,Healthy,0,WO843048,319.16
2026-07-03,ENG-057,130,2026-01-06 10:00:00,642.55,1592.86,1407.12,553.72,2388.12,9054.46,47.37,521.57,2388.11,8133.05,8.4426,392.0,0.046977,-0.071932,0.002851,Healthy,0,WO385048,2202.74
2026-07-03,ENG-057,131,2026-01-06 11:00:00,642.72,1591.16,1407.91,553.09,2388.21,9047.67,47.66,521.23,2388.09,8135.26,8.4327,392.0,0.014229,0.090112,0.00132,Healthy,0,WO678715,624.64
2026-07-03,ENG-057,132,2026-01-06 12:00:00,643.34,1589.47,1411.07,553.58,2388.12,9056.14,47.54,521.07,2388.15,8136.22,8.4305,393.0,0.019094,0.159651,0.001616,Healthy,0,WO328399,2625.12
2026-07-03,ENG-057,133,2026-01-06 13:00:00,643.02,1594.96,1406.42,553.3,2388.1,9055.69,47.55,521.17,2388.18,8127.95,8.4429,394.0,-0.00296,0.37947,0.002389,Healthy,0,WO789044,395.55
2026-07-03,ENG-057,134,2026-01-06 14:00:00,642.92,1585.95,1405.22,553.23,2388.12,9049.24,47.49,520.67,2388.13,8131.19,8.4611,393.0,-0.005172,0.169179,0.00242,Healthy,0,WO895226,2687.62
2026-07-03,ENG-057,135,2026-01-06 15:00:00,642.71,1589.16,1404.58,553.78,2388.08,9055.74,47.65,521.34,2388.17,8132.75,8.4099,392.0,0.038667,-0.025047,0.001663,Healthy,0,WO498701,1217.05
2026-07-03,ENG-057,136,2026-01-06 16:00:00,642.63,1588.98,1402.44,552.64,2388.09,9054.93,47.46,521.54,2388.11,8132.73,8.4272,393.0,0.05879,-0.077518,0.002183,Healthy,0,WO899348,2336.45
2026-07-03,ENG-057,137,2026-01-06 17:00:00,642.6,1602.58,1410.85,553.44,2388.06,9043.48,47.61,521.43,2388.15,8127.66,8.4285,394.0,0.008754,0.240297,0.002867,Healthy,0,WO550136,2966.78
2026-07-03,ENG-057,138,2026-01-06 18:00:00,642.17,1586.29,1404.49,553.99,2388.21,9049.0,47.55,522.01,2388.12,8128.83,8.3982,393.0,0.021362,-0.214731,0.001326,Healthy,0,WO846401,1948.54
2026-07-03,ENG-057,139,2026-01-06 19:00:00,642.68,1584.59,1410.54,552.94,2388.14,9049.16,47.61,521.32,2388.14,8127.37,8.4404,393.0,-2e-05,0.131991,0.001248,Healthy,0,WO638236,2853.88
2026-07-03,ENG-057,140,2026-01-06 20:00:00,642.42,1595.55,1400.24,552.99,2388.1,9040.15,47.7,521.13,2388.18,8133.16,8.4112,393.0,0.007823,0.164287,0.001712,Healthy,0,WO236156,2637.6
2026-07-03,ENG-057,141,2026-01-06 21:00:00,641.99,1603.58,1413.21,553.42,2388.1,9050.62,47.54,521.97,2388.19,8134.42,8.432,395.0,0.043858,0.106345,0.002098,Healthy,0,WO195225,2510.08
2026-07-03,ENG-057,142,2026-01-06 22:00:00,642.61,1593.17,1410.68,553.22,2388.18,9049.08,47.56,520.92,2388.14,8131.48,8.4392,394.0,-0.03267,0.355486,0.002463,Healthy,0,WO564580,2164.26
2026-07-03,ENG-057,143,2026-01-06 23:00:00,642.48,1592.72,1411.55,552.52,2388.11,9053.88,47.59,521.14,2388.13,8132.24,8.4585,394.0,0.016666,0.266043,0.003817,Healthy,0,WO672872,1293.51
2026-07-03,ENG-057,144,2026-01-07 00:00:00,642.85,1594.24,1409.9,553.37,2388.12,9049.76,47.45,520.95,2388.09,8128.09,8.436,393.0,-0.006462,0.232355,0.000655,Healthy,0,WO410635,2542.78
2026-07-03,ENG-057,145,2026-01-07 01:00:00,642.89,1591.34,1411.36,552.8,2388.13,9050.83,47.57,521.1,2388.12,8124.38,8.419,394.0,-0.012758,0.259236,0.002695,Healthy,0,WO261700,703.41
2026-07-03,ENG-057,146,2026-01-07 02:00:00,642.72,1586.7,1408.66,553.21,2388.09,9054.22,47.64,521.04,2388.09,8129.13,8.425,392.0,0.027022,0.030041,0.002206,Healthy,0,WO993217,2823.1
2026-07-03,ENG-057,147,2026-01-07 03:00:00,642.61,1588.77,1412.7,553.27,2388.11,9051.28,47.63,521.15,2388.13,8122.46,8.4241,393.0,-0.004612,0.101964,0.002275,Healthy,0,WO971826,105.09
2026-07-03,ENG-057,148,2026-01-07 04:00:00,642.68,1589.37,1409.54,553.22,2388.09,9049.15,47.7,521.23,2388.15,8129.22,8.425,392.0,0.017274,0.110234,0.00411,Healthy,0,WO265819,548.99
2026-07-03,ENG-057,149,2026-01-07 05:00:00,642.65,1592.82,1417.55,553.58,2388.12,9052.12,47.51,521.62,2388.1,8127.34,8.4105,395.0,0.000454,0.174748,0.000688,Healthy,0,WO902660,304.93
2026-07-03,ENG-057,150,2026-01-07 06:00:00,642.49,1591.63,1408.02,553.01,2388.09,9051.31,47.55,520.87,2388.13,8127.45,8.4565,393.0,-0.006215,0.290785,0.00158,Healthy,0,WO555741,1755.66
2026-07-03,ENG-057,151,2026-01-07 07:00:00,642.58,1590.65,1412.53,553.05,2388.11,9050.08,47.59,521.97,2388.06,8134.13,8.4358,393.0,0.059305,-0.021217,0.001046,Healthy,0,WO732179,1689.4
2026-07-03,ENG-057,152,2026-01-07 08:00:00,642.67,1598.02,1407.62,552.8,2388.13,9048.61,47.58,520.71,2388.16,8132.11,8.4302,393.0,-0.008337,0.378102,0.001731,Warning,1,WO845729,15302.11
2026-07-03,ENG-057,153,2026-01-07 09:00:00,642.68,1591.22,1402.58,553.95,2388.15,9049.25,47.52,521.27,2388.14,8133.46,8.416,393.0,0.024891,-0.03484,0.001209,Healthy,0,WO427872,2121.76
2026-07-03,ENG-057,154,2026-01-07 10:00:00,642.83,1592.83,1414.08,552.57,2388.11,9048.65,47.66,520.89,2388.11,8130.38,8.4427,394.0,-0.00751,0.323656,0.004772,Healthy,0,WO854992,2422.44
2026-07-03,ENG-057,155,2026-01-07 11:00:00,642.83,1589.88,1411.04,553.53,2388.09,9053.73,47.6,521.77,2388.14,8126.04,8.4672,395.0,0.011369,0.201316,0.002302,Healthy,0,WO648832,1738.33
2026-07-03,ENG-057,156,2026-01-07 12:00:00,642.36,1589.5,1410.2,552.76,2388.13,9047.74,47.46,521.29,2388.12,8131.9,8.441,395.0,0.012471,0.128105,0.002837,Healthy,0,WO641721,2457.56
2026-07-03,ENG-057,157,2026-01-07 13:00:00,643.13,1589.47,1411.33,553.32,2388.18,9046.65,47.63,520.95,2388.14,8129.22,8.3743,393.0,-0.028327,0.237668,0.002957,Healthy,0,WO852371,1382.28
2026-07-03,ENG-057,158,2026-01-07 14:00:00,642.89,1589.96,1414.02,553.38,2388.1,9060.1,47.37,520.76,2388.12,8130.35,8.4909,394.0,-0.017205,0.449879,0.002075,Warning,1,WO986287,5624.9
2026-07-03,ENG-057,159,2026-01-07 15:00:00,642.69,1585.46,1416.36,553.45,2388.08,9044.05,47.66,521.39,2388.15,8130.76,8.4964,395.0,-0.028766,0.4157,0.003883,Healthy,0,WO175134,
2026-07-03,ENG-057,160,2026-01-07 16:00:00,642.17,1590.38,1411.95,552.43,2388.11,9043.8,47.59,521.61,2388.19,8131.76,8.4603,394.0,0.003712,0.217443,0.002293,Warning,1,WO603972,1069.46
2026-07-03,ENG-058,119,2026-01-05 23:00:00,643.36,1591.23,1399.83,552.93,2388.1,9050.61,47.7,521.78,2388.09,8132.83,8.4163,394.0,0.066791,-0.007107,0.003291,Healthy,0,WO542953,2887.62
2026-07-03,ENG-058,120,2026-01-06 00:00:00,642.24,1592.12,1399.09,554.48,2388.11,9054.31,47.39,521.63,2388.09,8132.04,8.4752,394.0,0.04249,-0.284498,0.002088,Healthy,0,WO205959,1029.64
2026-07-03,ENG-058,121,2026-01-06 01:00:00,642.49,1588.01,1403.36,553.33,2388.04,9054.02,47.4,521.52,2388.05,8130.11,8.4186,392.0,0.055534,-0.190201,0.001687,Healthy,0,WO589836,2608.41
2026-07-03,ENG-058,122,2026-01-06 02:00:00,642.34,1585.43,1404.72,553.36,2388.08,9041.37,47.44,521.38,2388.07,8130.65,8.4433,393.0,0.026039,-0.362843,0.000961,Healthy,0,WO466745,1581.69
