ExportDate;EquipmentID;Cycle;Timestamp;Sensor_2;Sensor_3;Sensor_4;Sensor_7;Sensor_8;Sensor_9;Sensor_11;Sensor_12;Sensor_13;Sensor_14;Sensor_15;Sensor_17;LatentZ1;LatentZ2;NearestDistance;PredictedStatus;WorkOrder;MaintenanceCost
2026-07-02;ENG-087;36;2026-01-02 12:00:00;642.7300;1590.6600;1402.7000;553.7700;2388.0300;9054.7400;47.1600;521.8300;2387.9900;8140.4100;8.3665;393.0000;0.014655;-0.795765;0.003356;Healthy;WO473345;614.77
2026-07-02;ENG-042;93;2026-01-04 21:00:00;642.1400;1592.2700;1404.6300;554.7200;2388.0900;9042.5800;47.4200;521.9100;2388.0300;8133.2200;8.4086;392.0000;-0.019554;-2.609690;0.004734;Healthy;WO837635;1171.82
02-Jul-2026;ENG-062;86;2026-01-04 14:00:00;641.5700;1587.0800;1398.4800;555.1400;2388.0000;9050.3700;47.1600;522.2700;2388.0400;8145.2600;8.3975;391.0000;0.025787;-1.206301;0.000691;Healthy;WO576094;1,321.76
2026/07/02;ENG-082;97;2026-01-05 01:00:00;642.7800;1590.0500;1403.2200;553.4200;2388.0700;9063.5100;47.4300;521.4800;2388.0800;8143.3200;8.4384;393.0000;0.068285;-0.267020;0.002446;Healthy;WO308930;1,187.15
2026/07/02;ENG-063;70;2026-01-03 22:00:00;643.2900;1588.4500;1409.3400;552.9200;2388.1200;9042.9300;47.5200;521.3900;2388.1200;8129.2700;8.4423;394.0000;0.001629;0.163745;0.002016;Healthy;WO496437;781.30
2026/07/02;ENG-076;107;2026-01-05 11:00:00;642.0800;1586.6800;1406.5200;554.6700;2388.0500;9054.1700;47.4300;522.0600;2388.0300;8141.6100;8.4224;393.0000;0.031520;-0.743951;0.001269;Healthy;WO843172;1,435.74
02-Jul-2026;ENG-046;66;2026-01-03 18:00:00;642.2700;1586.9500;1410.6700;554.3900;2388.0700;9069.3000;47.2400;521.8200;2388.0900;8145.1100;8.4697;392.0000;0.051732;-0.434266;0.002190;Healthy;WO138727;1,172.66
2026/07/02;ENG-031;73;2026-01-04 01:00:00;642.7800;1586.0900;1398.0100;554.0200;2388.0300;9063.4300;47.4500;521.6600;2388.0700;8147.6600;8.4180;392.0000;0.047697;-0.583432;0.002086;Healthy;WO329619;2297.82
2026-07-02;ENG-094;79;2026-01-04 07:00:00;642.6400;1586.4400;1407.6100;553.5600;2388.0400;9053.3300;47.5100;521.4500;2388.0700;8139.7100;8.4517;393.0000;0.062816;-0.126127;0.001540;Healthy;WO863415;1954.56
2026-07-02;ENG-091;119;2026-01-05 23:00:00;642.6900;1581.1300;1414.1500;553.1700;2388.1300;9049.8800;47.6000;520.8600;2388.1500;8130.3500;8.4525;391.0000;-0.010890;0.144572;0.004533;Healthy;WO343412;833.65
2026-07-02;ENG-051;65;2026-01-03 17:00:00;641.9000;1584.0400;1395.5200;553.8800;2388.0300;9039.5000;47.5100;521.1300;2388.0300;8133.6800;8.3989;392.0000;0.004403;-0.806164;0.002013;Healthy;WO411129;1,983.14
02-Jul-2026;ENG-061;62;2026-01-03 14:00:00;642.0800;1587.8800;1399.9500;554.7000;2387.9800;9062.3900;47.1800;521.7800;2388.0000;8149.2200;8.3802;392.0000;0.020861;-1.031501;0.001761;Healthy;WO740202;2,108.68
2026/07/02;  ENG-012 ;92;2026-01-04 20:00:00;642.2200;1581.1500;1403.9700;553.4000;2388.0500;9064.5800;47.0900;521.8700;2387.9800;8142.4200;8.4026;393.0000;0.036423;-0.796308;0.002329;Healthy;WO748163;1504.94
2026/07/02;ENG-003;69;2026-01-03 21:00:00;642.7300;1593.7800;1408.3600;552.9300;2388.1300;9046.3300;47.7200;521.2100;2388.1000;8129.8300;8.4246;393.0000;-0.004274;0.303748;0.002691;Healthy;WO361783;1,653.17
02-Jul-2026;ENG-002;29;2026-01-02 05:00:00;642.4300;1581.8500;1401.9400;553.8200;2388.1000;9048.6800;47.3700;521.1500;2388.1200;8124.7000;8.4347;394.0000;0.012099;-0.310444;0.005583;Healthy;WO355840;791.21
2026/07/02;ENG-060;90;2026-01-04 18:00:00;642.4700;1590.5200;1408.5700;553.8800;2388.0300;9053.8700;47.5100;521.4800;2388.0700;8132.8800;8.4574;393.0000;0.056811;-0.229420;0.002683;Healthy;WO375524;642.90
2026/07/02;ENG-027;63;2026-01-03 15:00:00;642.6900;1580.7500;1403.2000;554.7100;2388.0500;9057.9400;47.1600;522.5100;2388.0100;8127.0900;8.4155;393.0000;0.015970;-0.981993;0.003164;Healthy;WO836192;227.23
02-Jul-2026;ENG-062;112;2026-01-05 16:00:00;642.0600;1580.6400;1401.4000;554.3000;2387.9800;9061.9200;47.2300;522.5100;2388.0100;8141.1200;8.3949;390.0000;0.045605;-1.187046;0.000977;Healthy;WO415956;
02-Jul-2026;ENG-081;86;2026-01-04 14:00:00;642.9900;1590.2500;1401.0600;554.2800;2388.0600;9069.9600;47.3700;522.1500;2388.0800;8155.3800;8.4279;393.0000;0.066465;-0.497825;0.003365;Healthy;WO517840;2674.87
2026/07/02;ENG-044;30;2026-01-02 06:00:00;642.3300;1588.3300;1399.0600;553.9200;2388.1100;9054.6800;47.5300;522.1700;2388.0600;8132.4800;8.4605;393.0000;0.040426;-0.588258;0.001475;Healthy;WO851191;2659.14
2026/07/02;ENG-038;47;2026-01-02 23:00:00;642.6200;1592.0000;1409.0200;553.1800;2388.1000;9049.8900;47.5700;521.4000;2388.1000;8136.1300;8.4613;394.0000;0.039019;0.047038;0.001577;Healthy;WO537811;1,420.82
2026/07/02;ENG-066;83;2026-01-04 11:00:00;642.5300;1589.6500;1411.8900;553.6300;2388.0900;9076.7400;47.5200;522.5400;2388.0700;8147.3000;8.4289;393.0000;0.093297;-0.206417;0.007999;Healthy;WO370349;1,957.79
02-Jul-2026;  ENG-062 ;142;2026-01-06 22:00:00;642.1700;1582.1000;1393.9900;554.2600;2388.0500;9063.8900;47.1300;522.0800;2388.0300;8142.5400;8.3914;391.0000;0.035526;-1.118612;0.001691;Healthy;WO816597;2,332.43
02-Jul-2026;eng-060;89;2026-01-04 17:00:00;642.2800;1590.0500;1406.6900;553.2300;2388.0800;9054.0200;47.6500;521.1900;2388.0900;8136.4700;8.3732;391.0000;0.053488;-0.217970;0.000371;WARNING;WO492776;2,745.31
02-Jul-2026;ENG-093;155;2026-01-07 11:00:00;642.5700;1587.9400;1403.3100;553.0500;2388.0900;9063.5500;47.5900;520.8600;2388.1500;8140.4200;8.4351;394.0000;0.041558;0.150846;0.001337;WARNING;WO823796;17347.56
2026-07-02;ENG-068;111;2026-01-05 15:00:00;642.4900;1591.3100;1406.8400;553.8500;2388.1100;9061.9100;47.3900;521.9300;2388.0500;8139.8000;8.4323;392.0000;0.046788;-0.411744;0.000969;Healthy;WO432327;
02-Jul-2026;ENG-039;19;2026-01-01 19:00:00;642.3700;1585.0700;1402.7400;554.2700;2388.0100;9058.1600;47.4000;522.5000;2387.9900;8147.6900;8.4075;391.0000;0.067292;-0.953369;0.001505;Healthy;WO573624;
2026-07-02;  ENG-098 ;54;2026-01-03 06:00:00;642.0300;1585.1900;1405.3300;554.0500;2388.0600;9064.6900;47.1800;521.9700;2388.0900;8141.3000;8.4272;394.0000;0.034687;-0.531337;0.001961;HEALTHY;WO222556;2107.92
2026/07/02;ENG-062;134;2026-01-06 14:00:00;642.6000;1578.5900;1394.2100;554.6200;2388.0000;9061.0300;47.2300;522.0600;2387.9900;8143.8200;8.3813;392.0000;-0.001228;-2.624131;0.003383;Healthy;WO217868;558.09
02-Jul-2026;ENG-005;34;2026-01-02 10:00:00;642.7100;1589.9500;1408.6500;553.6500;2388.1000;9054.2300;47.4100;521.9400;2388.1000;8131.0600;8.3973;392.0000;0.032491;-0.320190;0.002284;Healthy;WO357731;1,792.81
2026/07/02;ENG-031;81;2026-01-04 09:00:00;642.1400;1586.3200;1403.2400;553.5400;2388.0500;9066.5300;47.4800;521.8300;2388.0100;8149.0500;8.4371;391.0000;0.057575;-0.748508;;healthy;WO971868;2,052.39
2026/07/02;  ENG-030 ;94;2026-01-04 22:00:00;643.1900;1592.5900;1405.7400;553.6900;2388.1300;9044.2200;47.5000;521.4200;2388.1800;8131.0000;8.4106;391.0000;0.021050;-0.055100;0.000984;Healthy;WO219814;2170.61
2026-07-02;eng-045;71;2026-01-03 23:00:00;642.4700;1589.3400;1409.3700;553.5000;2388.0400;9067.8300;47.5600;521.9300;2388.0600;8143.0900;8.4776;393.0000;0.097193;0.007722;0.002004;Healthy;WO604664;229.54
2026-07-02;ENG-016;47;2026-01-02 23:00:00;642.5700;1584.4600;1395.2600;554.9600;2388.0700;9053.2100;47.2700;521.8300;2388.0500;8135.8200;8.4286;393.0000;-0.002740;-0.951483;0.004683;Healthy;WO211037;520.11
2026/07/02;  ENG-020 ;91;2026-01-04 19:00:00;642.3600;1581.9800;1405.7100;553.5500;2388.0900;9063.5600;47.1200;521.8000;2388.0400;8146.8200;8.4289;394.0000;0.041025;-0.575664;0.000712;Healthy;WO200666;1728.37
02-Jul-2026;ENG-043;102;2026-01-05 06:00:00;642.3200;1590.2300;1401.1300;553.0600;2388.0800;9049.6300;47.5000;521.3600;2388.1100;8135.8300;8.4547;394.0000;0.052883;-0.109001;0.000842;Healthy;WO847706;2636.26
02-Jul-2026;ENG-062;128;2026-01-06 08:00:00;642.0600;1579.6000;1405.9500;554.7200;2387.9900;9053.0500;47.1100;522.3200;2388.0000;8137.3400;8.3971;393.0000;0.016126;-1.109946;0.003521;Healthy;WO522491;1719.21
02-Jul-2026;ENG-010;72;2026-01-04 00:00:00;642.3400;1584.3200;1399.9500;554.1000;2388.0400;9060.8900;47.1800;522.7000;2388.0000;8143.6500;8.3927;392.0000;0.041610;-1.092682;0.000488;Healthy;WO116462;947.65
02-Jul-2026;ENG-042;53;2026-01-03 05:00:00;642.4100;1584.2900;1396.1100;553.9500;2388.0000;9045.3100;47.2700;522.6300;2388.0200;8133.2800;8.4156;392.0000;0.036822;-1.062636;0.000488;Healthy;WO102069;553.36
02-Jul-2026;ENG-028;104;2026-01-05 08:00:00;642.2400;1596.3200;1401.0700;553.7800;2388.0600;9057.2600;47.4000;521.4400;2388.1200;8129.7400;8.4529;393.0000;0.037027;-0.383843;0.000782;Healthy;WO275955;964.15
2026-07-02;ENG-031;77;2026-01-04 05:00:00;642.1300;1590.3100;1403.2500;554.4300;2388.0200;9068.6000;47.3400;522.0100;2388.0500;8150.2500;8.4310;393.0000;0.050173;-0.786517;0.002013;healthy;WO120867;54.85
02-Jul-2026;  ENG-052 ;115;2026-01-05 19:00:00;642.2600;1589.8800;1392.4100;554.3800;2387.9800;9061.6200;47.3100;522.4900;2388.0100;8137.5100;8.3650;391.0000;0.013711;-2.604033;0.004026;Healthy;WO456799;
2026-07-02;ENG-012;123;2026-01-06 03:00:00;642.2500;1584.2300;1396.3700;555.0300;2388.0500;9060.2800;47.3700;522.1800;2388.0300;8145.5400;8.4002;392.0000;0.036260;-1.032804;0.000345;Healthy;WO698230;248.89
02-Jul-2026;  ENG-048 ;37;2026-01-02 13:00:00;642.5500;1582.3700;1404.2100;553.0300;2388.0900;9062.1000;47.4800;521.6400;2388.0400;8133.3100;8.4275;394.0000;0.052100;-0.359939;0.001078;healthy;WO275795;260.59
02-Jul-2026;ENG-045;52;2026-01-03 04:00:00;643.1700;1589.0900;1407.9500;553.1900;2388.1200;9051.6800;47.4300;521.8200;2388.1100;8138.9700;8.4581;393.0000;0.054308;0.062528;0.003421;Healthy;WO540135;2,922.78
2026-07-02;ENG-075;53;2026-01-03 05:00:00;642.5500;1584.7200;1405.3300;554.5200;2388.0100;9065.4500;47.3100;522.1900;2388.1000;8140.2000;8.4293;393.0000;0.026356;-0.726332;0.001601;healthy;WO717851;368.19
2026-07-02;eng-071;26;2026-01-02 02:00:00;641.8600;1583.9800;1399.6800;554.8700;2388.0600;9062.5500;47.3000;522.1200;2388.0500;8150.5100;8.4052;391.0000;0.029540;-1.037557;0.000000;Healthy;WO661946;2700.26
2026/07/02;ENG-029;100;2026-01-05 04:00:00;642.1200;1590.2600;1404.5900;553.5700;2388.0700;9059.7200;47.3300;521.9600;2388.0700;8141.1700;8.4382;393.0000;0.040531;-0.563536;0.001413;HEALTHY;WO151812;504.26
2026/07/02;  ENG-092 ;88;2026-01-04 16:00:00;642.7900;1592.8300;1414.5800;553.3800;2388.1500;9043.1800;47.6900;521.6900;2388.1900;8118.3000;8.4348;392.0000;-0.032991;0.222867;0.002428;Healthy;WO334106;2178.44
02-Jul-2026;  ENG-006 ;65;2026-01-03 17:00:00;642.3100;1591.5100;1402.8900;552.6100;2388.1200;9056.0700;47.5000;521.3200;2388.1300;8126.6800;8.4400;393.0000;0.032516;0.064241;0.000360;Healthy;WO621903;
02-Jul-2026;  ENG-024 ;78;2026-01-04 06:00:00;642.1300;1586.5400;1397.1100;555.0600;2387.9800;9070.1400;47.2800;522.1200;2388.0100;8148.7400;8.4092;392.0000;0.044140;-1.048248;0.001424;Healthy;WO827312;1822.44
2026-07-02;  ENG-020 ;75;2026-01-04 03:00:00;642.2000;1584.8100;1399.9500;553.9600;2388.0400;9068.5600;47.5800;521.6800;2388.0200;8140.0400;8.3859;393.0000;0.042935;-0.656607;0.000546;Healthy;WO184641;1934.12
2026/07/02;ENG-056;61;2026-01-03 13:00:00;642.4300;1593.1700;1410.8800;553.4000;2388.2000;9044.0000;47.6100;521.5100;2388.1200;8122.6800;8.4559;393.0000;-0.025884;0.179791;0.003623;Healthy;WO853253;1039.48
2026/07/02;ENG-092;70;2026-01-03 22:00:00;642.0700;1585.6000;1414.1200;553.2700;2388.1600;9044.6000;47.5400;520.8400;2388.1200;8121.6800;8.4428;394.0000;-0.044242;0.184932;0.009164;Healthy;WO149564;
2026/07/02;ENG-089;107;2026-01-05 11:00:00;642.5700;1593.7100;1399.9100;554.0400;2388.1200;9043.4300;47.4900;521.3700;2388.1100;8124.0100;8.4255;392.0000;0.015515;-0.188669;;Healthy;WO276227;1147.70
2026/07/02;ENG-014;23;2026-01-01 23:00:00;642.6700;1592.2900;1402.8100;552.4800;2388.1100;9053.8900;47.7600;521.4300;2388.1200;8119.7000;8.4227;393.0000;0.022447;0.112946;0.002949;Healthy;WO691660;1,779.94
2026-07-02;ENG-043;88;2026-01-04 16:00:00;642.4500;1589.2400;1406.7600;554.1200;2388.1000;9046.5100;47.4500;521.7400;2388.0800;8135.2600;8.4219;394.0000;0.030488;-0.442504;0.000977;Healthy;WO921474;1,060.93
02-Jul-2026;  ENG-066 ;85;2026-01-04 13:00:00;642.7200;1594.7100;1405.8100;553.4400;2388.0600;9071.3000;47.5300;521.9000;2388.0800;8146.3800;8.4635;394.0000;0.102372;0.150202;0.008168;Healthy;WO851232;699.86
02-Jul-2026;  ENG-062 ;133;2026-01-06 13:00:00;642.3700;1588.2700;1389.4600;554.6600;2387.9900;9061.3900;47.3100;522.3800;2388.0500;8140.5400;8.3944;393.0000;0.034073;-0.967626;0.001744;Healthy;WO355705;595.08
02-Jul-2026;ENG-061;55;2026-01-03 07:00:00;641.9500;1580.0000;1394.5800;554.8100;2388.0200;9064.6300;47.0400;522.1000;2388.0100;8148.7500;8.3858;391.0000;0.034879;-1.264092;0.002514;Healthy;WO520429;1890.72
2026/07/02;ENG-100;77;2026-01-04 05:00:00;642.5900;1584.1900;1409.3500;553.9300;2388.0500;9057.3500;47.4500;521.5000;2388.0700;8143.0100;8.4149;391.0000;0.034608;-0.632728;0.000691;Healthy;WO453672;2867.78
2026/07/02;ENG-047;27;2026-01-02 03:00:00;643.1600;1581.2100;1411.7200;553.4700;2388.1300;9041.3300;47.4900;521.3100;2388.1300;8122.5500;8.4443;394.0000;-0.030841;0.157351;0.004645;Healthy;WO573561;1456.19
2026/07/02;ENG-078;26;2026-01-02 02:00:00;641.9900;1593.5200;1395.2000;554.8000;2387.9900;9060.0700;47.1600;522.6900;2387.9800;8141.6000;8.4111;391.0000;0.070809;-1.250668;0.004200;Healthy;WO665897;1,961.52
02-Jul-2026;ENG-045;62;2026-01-03 14:00:00;642.3000;1588.7400;1407.6500;553.0400;2388.1100;9069.5800;47.4600;521.5200;2388.0700;8143.5300;8.4261;393.0000;0.079816;-0.122648;0.004343;Healthy;WO731472;2,111.39
02-Jul-2026;ENG-012;80;2026-01-04 08:00:00;641.9600;1582.0000;1398.3600;553.9600;2388.0600;9053.7600;47.1600;522.2600;2388.0400;8139.5900;8.4034;392.0000;0.024712;-1.062409;0.001656;healthy;WO525413;
2026/07/02;ENG-017;97;2026-01-05 01:00:00;642.1700;1592.7800;1402.5800;554.4100;2388.0400;9078.8900;47.6300;522.1600;2388.0100;8155.2900;8.4100;392.0000;0.081513;-0.673918;0.003613;Healthy;WO747811;2558.16
02-Jul-2026;ENG-064;86;2026-01-04 14:00:00;642.7700;1593.9800;1403.1600;553.4000;2388.1100;9064.4300;47.2900;521.8000;2388.1000;8139.0300;8.4311;392.0000;0.056631;-0.281889;0.001694;Healthy;WO283607;1110.23
2026-07-02;ENG-036;50;2026-01-03 02:00:00;642.8000;1589.4500;1405.7500;553.1500;2388.1000;9057.6400;47.5200;522.0500;2388.1800;8137.7500;8.4419;393.0000;0.061144;0.074042;0.001569;Healthy;WO284544;915.34
02-Jul-2026;  ENG-074 ;70;2026-01-03 22:00:00;642.5000;1585.0600;1411.4200;554.1000;2388.0700;9053.9100;47.5500;522.0200;2388.1600;8140.1900;8.4762;392.0000;0.062163;-0.151888;0.001024;Healthy;WO343476;2,819.29
2026-07-02;  ENG-081 ;129;2026-01-06 09:00:00;642.4600;1582.4200;1399.5100;554.0200;2388.0000;9068.5200;47.5700;521.3400;2388.1100;8148.7400;8.4187;394.0000;0.057598;-0.396792;0.001227;Healthy;WO981437;2942.26
2026/07/02;ENG-058;71;2026-01-03 23:00:00;643.2100;1592.2900;1407.8800;553.7800;2388.1000;9057.6000;47.4000;521.8500;2388.1000;8132.2700;8.4568;392.0000;0.046844;-0.109096;0.000442;healthy;WO166129;1594.32
02-Jul-2026;  ENG-079 ;54;2026-01-03 06:00:00;642.4800;1584.3100;1405.5400;554.0300;2388.0900;9047.7400;47.2600;521.5700;2388.1100;8133.9800;8.4220;394.0000;0.014179;-0.409813;;healthy;WO558257;1,974.17
2026-07-02;ENG-003;51;2026-01-03 03:00:00;642.6100;1588.6800;1406.1900;552.7000;2388.1100;9045.0800;47.4000;521.3600;2388.1200;8132.2700;8.4294;393.0000;0.018594;0.063820;0.002758;Healthy;WO965800;1715.92
2026-07-02;ENG-060;71;2026-01-03 23:00:00;642.3700;1581.9800;1409.8900;553.9200;2388.1300;9061.3700;47.3700;522.0500;2388.1000;8138.0800;8.4352;393.0000;0.037658;-0.401954;0.000503;Healthy;WO103003;2943.61
2026-07-02;ENG-028;58;2026-01-03 10:00:00;642.2500;1591.0000;1410.3700;553.6600;2388.1000;9045.5100;47.4300;521.7500;2388.0700;8129.8300;8.4277;391.0000;0.045282;-0.220095;0.000977;healthy;WO806302;2599.89
2026-07-02;ENG-032;77;2026-01-04 05:00:00;641.7300;1587.6800;1390.4400;554.7000;2387.9700;9077.0900;47.1700;522.2000;2387.9600;8155.4700;8.4092;391.0000;0.078360;-1.288800;0.005315;HEALTHY;WO578259;2,090.98
02-Jul-2026;ENG-072;47;2026-01-02 23:00:00;642.0100;1587.1100;1402.9800;553.9900;2388.0100;9062.2700;47.2300;521.6900;2388.0300;8138.3000;8.3683;392.0000;0.005555;-0.988144;0.002909;HEALTHY;WO328599;
2026/07/02;ENG-012;95;2026-01-04 23:00:00;642.1800;1578.5200;1398.5900;553.9300;2388.0700;9059.2700;47.5300;522.2800;2388.0200;8142.3400;8.4187;391.0000;0.041369;-0.870421;0.000423;healthy;WO370593;826.13
2026/07/02;  ENG-049 ;192;2026-01-09 00:00:00;642.4000;1581.8600;1406.5800;554.3000;2388.0900;9056.5700;47.4500;521.9300;2388.0400;8143.6300;8.4204;392.0000;0.026922;-0.699502;0.000669;healthy;WO219210;2,095.09
2026-07-02;ENG-094;83;2026-01-04 11:00:00;642.8800;1588.8100;1412.0900;553.3100;2388.1300;9057.2300;47.4300;521.6400;2388.1500;8137.8500;8.4257;394.0000;0.038473;0.092194;0.000620;Healthy;WO380803;2,067.95
02-Jul-2026;ENG-033;23;2026-01-01 23:00:00;643.1800;1597.4700;1407.6100;553.1400;2388.0800;9059.7600;47.5700;521.3700;2388.1300;8137.9200;8.4603;393.0000;0.035181;0.390661;0.000598;Warning;WO787477;3,947.28
02-Jul-2026;ENG-040;61;2026-01-03 13:00:00;642.3300;1594.2200;1416.6700;552.6500;2388.1600;9053.1400;47.7400;521.2800;2388.0500;8140.8100;8.4346;394.0000;0.016355;0.337559;0.002425;Warning;WO463505;14446.90
2026-07-02;ENG-077;96;2026-01-05 00:00:00;642.1400;1591.6600;1403.5600;553.8900;2388.0700;9047.3100;47.3400;521.6700;2388.1200;8129.8400;8.4298;393.0000;0.023586;-0.452870;0.001976;Healthy;WO142680;109.83
2026/07/02;  ENG-043 ;69;2026-01-03 21:00:00;642.9900;1586.3900;1406.6000;554.0400;2388.0900;9053.2000;47.3500;521.3800;2388.1000;8124.7300;8.4503;392.0000;0.030050;-0.162892;0.003444;Healthy;WO453291;2301.75
2026-07-02;ENG-096;60;2026-01-03 12:00:00;642.0500;1590.2500;1397.4500;554.0000;2387.9900;9062.7900;47.1600;522.4800;2388.0300;8149.5100;8.3740;393.0000;0.026116;-1.091861;0.001761;Healthy;WO627824;123.20
02-Jul-2026;ENG-035;119;2026-01-05 23:00:00;642.7100;1585.9500;1412.7600;552.8700;2388.1000;9057.9000;47.6400;520.8500;2388.1200;8144.3900;8.4525;393.0000;0.021020;0.328039;0.002451;Healthy;WO880005;2,880.83
2026-07-02;ENG-070;68;2026-01-03 20:00:00;642.6700;1589.7400;1403.8300;554.1800;2388.1000;9053.9700;47.4900;521.3300;2388.0900;8131.2500;8.4349;394.0000;0.038785;-0.130862;0.002813;Healthy;WO989169;249.65
2026/07/02;ENG-003;45;2026-01-02 21:00:00;642.5500;1588.3600;1405.7500;552.3000;2388.1300;9058.3000;47.5700;521.0000;2388.1400;8125.8400;8.4227;394.0000;0.015755;0.139944;0.001554;Healthy;WO370147;2757.14
02-Jul-2026;ENG-091;123;2026-01-06 03:00:00;642.8000;1596.9400;1415.8900;553.6700;2388.1300;9054.4300;47.6100;521.1800;2388.1100;8129.3600;8.4193;393.0000;0.007354;0.194097;0.000579;Healthy;WO929070;516.38
02-Jul-2026;ENG-030;55;2026-01-03 07:00:00;642.4600;1590.5800;1406.0800;553.4000;2388.1400;9041.1800;47.3900;521.5400;2388.1500;8126.7100;8.4710;393.0000;0.017202;-0.103611;0.001503;Healthy;WO951924;2,791.09
2026-07-02;  ENG-034 ;134;2026-01-06 14:00:00;642.7000;1588.4200;1401.0000;553.8300;2388.0500;9052.7600;47.4200;521.3200;2388.0600;8137.1000;8.4349;393.0000;0.051970;-0.205421;0.002150;Healthy;WO926402;1,898.11
2026/07/02;ENG-079;68;2026-01-03 20:00:00;642.9700;1581.7100;1406.8000;553.2900;2388.0400;9048.2000;47.4600;521.6000;2388.0800;8131.0400;8.4101;392.0000;0.027053;-0.471797;0.004857;Healthy;WO718013;2358.08
2026/07/02;ENG-027;57;2026-01-03 09:00:00;642.3500;1579.0500;1395.8500;555.1500;2387.9800;9049.8500;47.2100;521.9000;2388.0100;8137.1500;8.3919;392.0000;0.011524;-1.101609;0.005621;Healthy;WO374612;646.85
2026-07-02;ENG-064;81;2026-01-04 09:00:00;642.9800;1590.2800;1407.6700;553.9600;2388.0300;9050.0700;47.5000;522.1700;2388.0700;8139.2800;8.4599;393.0000;0.061719;-0.265339;0.000743;Healthy;WO816463;2,817.59
02-Jul-2026;ENG-075;31;2026-01-02 07:00:00;642.1000;1581.4800;1404.8400;553.7600;2388.1300;9061.8200;47.3500;522.1200;2388.0400;8141.5500;8.4326;391.0000;0.039716;-0.585929;0.000752;Healthy;WO985047;639.14
2026/07/02;  ENG-020 ;110;2026-01-05 14:00:00;642.5100;1582.8700;1412.2100;553.7700;2388.1300;9062.3600;47.3700;521.2500;2388.1000;8141.9800;8.4345;393.0000;0.050979;-0.139213;0.002423;Healthy;WO309380;498.29
02-Jul-2026;eng-042;60;2026-01-03 12:00:00;642.2300;1579.8900;1398.8500;554.5100;2388.0900;9051.8400;47.4200;522.0600;2388.0500;8135.0300;8.4290;392.0000;0.008549;-0.815300;0.001221;Healthy;WO930511;2554.55
2026-07-02;  ENG-035 ;127;2026-01-06 07:00:00;642.8900;1594.0300;1405.2800;553.0600;2388.1500;9061.7000;47.7200;521.3700;2388.1900;8135.1800;8.4417;395.0000;0.014093;0.380905;0.000922;Healthy;WO225452;1,434.66
2026-07-02;ENG-081;97;2026-01-05 01:00:00;642.2200;1584.5500;1403.9500;554.1900;2388.0900;9068.4500;47.4600;521.4800;2388.0400;8148.6900;8.4060;393.0000;0.051987;-0.410235;0.002797;Healthy;WO588701;2600.27
2026/07/02;ENG-031;101;2026-01-05 05:00:00;642.5700;1595.0900;1403.6200;554.1600;2388.0700;9077.6000;47.4400;521.9300;2387.9600;8152.9800;8.4204;392.0000;0.079671;-0.545182;;Healthy;WO779667;2,842.19
2026-07-02;ENG-053;98;2026-01-05 02:00:00;642.7100;1593.1200;1401.0100;553.7800;2388.0300;9065.5100;47.6200;521.8500;2388.0900;8142.8700;8.3954;391.0000;0.063946;-0.506336;0.004548;Healthy;WO135645;1,263.86
2026/07/02;ENG-034;102;2026-01-05 06:00:00;642.5000;1591.2000;1393.2700;555.0400;2388.0500;9061.8700;47.2100;522.3900;2388.0400;8152.9100;8.4313;392.0000;0.044715;-0.914326;0.002417;Healthy;WO429629;1,978.63
2026/07/02;ENG-066;54;2026-01-03 06:00:00;641.8400;1590.1000;1401.3100;553.3900;2388.0900;9067.9000;47.3900;520.9400;2388.0700;8142.9600;8.3995;393.0000;0.055117;-0.272844;0.001647;Healthy;WO757758;1285.27
02-Jul-2026;  ENG-041 ;80;2026-01-04 08:00:00;642.7800;1576.7900;1407.8200;553.6900;2388.0400;9039.9100;47.2900;521.6800;2388.1000;8130.0800;8.4146;392.0000;0.004880;-0.515472;0.006077;Healthy;WO365484;2370.75
2026-07-02;  ENG-012 ;108;2026-01-05 12:00:00;642.3200;1581.8700;1396.1400;554.6100;2387.9700;9055.9900;47.2400;522.0600;2388.0100;8143.7900;8.4161;391.0000;0.041453;-1.132700;0.000000;Healthy;WO775514;2,978.73
02-Jul-2026;ENG-007;79;2026-01-04 07:00:00;641.7600;1581.7700;1397.7800;554.1600;2388.0100;9056.6700;47.3500;522.1600;2388.0200;8148.8700;8.3960;393.0000;0.036310;-1.070484;0.001922;Healthy;WO612960;327.37
02-Jul-2026;ENG-051;67;2026-01-03 19:00:00;641.9700;1587.8400;1406.8700;553.4600;2388.1000;9042.5000;47.5200;521.6500;2388.0500;8127.3800;8.4409;392.0000;0.028993;-0.379696;0.003646;Healthy;WO206665;2416.42
2026-07-02;  ENG-094 ;72;2026-01-04 00:00:00;642.5700;1583.7100;1405.0100;553.4900;2388.1000;9058.0100;47.7500;521.6200;2388.0800;8139.3800;8.4582;394.0000;0.047233;0.084718;0.001015;Healthy;WO888312;
02-Jul-2026;ENG-084;59;2026-01-03 11:00:00;642.7100;1594.2400;1408.1100;553.0400;2388.1100;9053.4800;47.4500;521.3200;2388.0600;8135.7000;8.4316;394.0000;0.050961;0.047420;0.002167;Healthy;WO465304;1,696.12
2026/07/02;eng-048;46;2026-01-02 22:00:00;642.6600;1588.1600;1406.7000;554.1100;2388.0500;9053.5300;47.3300;521.6600;2388.0600;8145.5000;8.4064;390.0000;0.034477;-0.555219;0.001475;Healthy;WO319832;2,885.47
